Id,Source,Target,Interaction,Type
1230643,Toxoplasma gondii,Lynx canadensis,parasiteOf,directed
1230762,Toxoplasma gondii,Martes foina,parasiteOf,directed
1230900,Toxoplasma gondii,Lontra canadensis,parasiteOf,directed
1231727,Toxoplasma gondii,Meles meles,parasiteOf,directed
1231740,Toxoplasma gondii,Herpestes ichneumon,parasiteOf,directed
1231745,Toxoplasma gondii,Genetta genetta,parasiteOf,directed
1231840,Toxoplasma gondii,Felis silvestris,parasiteOf,directed
1232169,Toxoplasma gondii,Eulemur macaco,parasiteOf,directed
1232228,Toxoplasma gondii,Erignathus barbatus,parasiteOf,directed
1232233,Toxoplasma gondii,Pusa hispida,parasiteOf,directed
1232532,Toxoplasma gondii,Enhydra lutris,parasiteOf,directed
1232557,Toxoplasma gondii,Zalophus californianus,parasiteOf,directed
1232571,Toxoplasma gondii,Phoca largha,parasiteOf,directed
1232654,Toxoplasma gondii,Tragelaphus strepsiceros,parasiteOf,directed
1232655,Toxoplasma gondii,Tragelaphus scriptus,parasiteOf,directed
1232656,Toxoplasma gondii,Tragelaphus angasii,parasiteOf,directed
1232658,Toxoplasma gondii,Giraffa camelopardalis,parasiteOf,directed
1232659,Toxoplasma gondii,Diceros bicornis,parasiteOf,directed
1232954,Toxoplasma gondii,Cystophora cristata,parasiteOf,directed
1232956,Toxoplasma gondii,Halichoerus grypus,parasiteOf,directed
1233532,Toxoplasma gondii,Chrysocyon brachyurus,parasiteOf,directed
1234633,Toxoplasma gondii,Lycalopex gymnocercus,parasiteOf,directed
1234634,Toxoplasma gondii,Cerdocyon thous,parasiteOf,directed
1234689,Toxoplasma gondii,Leopardus pardalis,parasiteOf,directed
1234714,Toxoplasma gondii,Leopardus geoffroyi,parasiteOf,directed
1235330,Toxoplasma gondii,Taurotragus oryx,parasiteOf,directed
1235331,Toxoplasma gondii,Syncerus caffer,parasiteOf,directed
1235332,Toxoplasma gondii,Hippotragus niger,parasiteOf,directed
1235333,Toxoplasma gondii,Connochaetes taurinus,parasiteOf,directed
1235334,Toxoplasma gondii,Ceratotherium simum,parasiteOf,directed
1235814,Toxoplasma gondii,Naemorhedus crispus,parasiteOf,directed
1235864,Toxoplasma gondii,Ovis aries,parasiteOf,directed
1235865,Toxoplasma gondii,Dama dama,parasiteOf,directed
1235866,Toxoplasma gondii,Cervus elaphus,parasiteOf,directed
1235867,Toxoplasma gondii,Capreolus capreolus,parasiteOf,directed
1235868,Toxoplasma gondii,Ovis ammon,parasiteOf,directed
1235942,Toxoplasma gondii,Rupicapra rupicapra,parasiteOf,directed
1236814,Toxoplasma gondii,Canis lupus,parasiteOf,directed
1236816,Toxoplasma gondii,Mustela putorius,parasiteOf,directed
1236819,Toxoplasma gondii,Martes martes,parasiteOf,directed
1236822,Toxoplasma gondii,Lutra lutra,parasiteOf,directed
1237571,Toxoplasma gondii,Canis latrans,parasiteOf,directed
1237582,Toxoplasma gondii,Taxidea taxus,parasiteOf,directed
1238751,Toxoplasma gondii,Ozotoceros bezoarticus,parasiteOf,directed
1238752,Toxoplasma gondii,Blastocerus dichotomus,parasiteOf,directed
1238996,Toxoplasma gondii,Spilogale gracilis,parasiteOf,directed
1238999,Toxoplasma gondii,Bassariscus astutus,parasiteOf,directed
1239615,Toxoplasma gondii,Antilocapra americana,parasiteOf,directed
1241101,Toxoplasma gondii,Rangifer tarandus,parasiteOf,directed
1241122,Toxoplasma gondii,Alces alces,parasiteOf,directed
2670366,Toxoplasma gondii,Wallabia bicolor,parasiteOf,directed
2670367,Toxoplasma gondii,Vombatus ursinus,parasiteOf,directed
2670368,Toxoplasma gondii,Trichosurus vulpecula,parasiteOf,directed
2670369,Toxoplasma gondii,Thylogale billardierii,parasiteOf,directed
2670371,Toxoplasma gondii,Sousa chinensis,parasiteOf,directed
2670372,Toxoplasma gondii,Sminthopsis macroura,parasiteOf,directed
2670373,Toxoplasma gondii,Sminthopsis leucopus,parasiteOf,directed
2670374,Toxoplasma gondii,Sminthopsis crassicaudata,parasiteOf,directed
2670375,Toxoplasma gondii,Setonix brachyurus,parasiteOf,directed
2670376,Toxoplasma gondii,Sericulus chrysocephalus,parasiteOf,directed
2670377,Toxoplasma gondii,Rattus norvegicus,parasiteOf,directed
2670378,Toxoplasma gondii,Rattus fuscipes,parasiteOf,directed
2670380,Toxoplasma gondii,Pycnonotus jocosus,parasiteOf,directed
2670381,Toxoplasma gondii,Pseudantechinus macdonnellensis,parasiteOf,directed
2670382,Toxoplasma gondii,Potorous tridactylus,parasiteOf,directed
2670383,Toxoplasma gondii,Polytelis anthopeplus,parasiteOf,directed
2670384,Toxoplasma gondii,Platycercus elegans,parasiteOf,directed
2670385,Toxoplasma gondii,Phascolarctos cinereus,parasiteOf,directed
2670386,Toxoplasma gondii,Petrogale xanthopus,parasiteOf,directed
2670387,Toxoplasma gondii,Perameles nasuta,parasiteOf,directed
2670388,Toxoplasma gondii,Perameles gunnii,parasiteOf,directed
2670389,Toxoplasma gondii,Parantechinus apicalis,parasiteOf,directed
2670390,Toxoplasma gondii,Oryctolagus cuniculus,parasiteOf,directed
2670391,Toxoplasma gondii,Onychogalea fraenata,parasiteOf,directed
2670392,Toxoplasma gondii,Neophoca cinerea,parasiteOf,directed
2670393,Toxoplasma gondii,Mus musculus,parasiteOf,directed
2670394,Toxoplasma gondii,Melopsittacus undulatus,parasiteOf,directed
2670395,Toxoplasma gondii,Macropus rufogriseus,parasiteOf,directed
2670396,Toxoplasma gondii,Macropus robustus,parasiteOf,directed
2670397,Toxoplasma gondii,Macropus parryi,parasiteOf,directed
2670398,Toxoplasma gondii,Macropus parma,parasiteOf,directed
2670399,Toxoplasma gondii,Macropus giganteus,parasiteOf,directed
2670400,Toxoplasma gondii,Macropus fuliginosus,parasiteOf,directed
2670401,Toxoplasma gondii,Macropus eugenii,parasiteOf,directed
2670402,Toxoplasma gondii,Macropus agilis,parasiteOf,directed
2670403,Toxoplasma gondii,Lasiorhinus latifrons,parasiteOf,directed
2670404,Toxoplasma gondii,Isoodon obesulus,parasiteOf,directed
2670405,Toxoplasma gondii,Hydromys chrysogaster,parasiteOf,directed
2670406,Toxoplasma gondii,Gallus gallus,parasiteOf,directed
2670407,Toxoplasma gondii,Felis catus,parasiteOf,directed
2670408,Toxoplasma gondii,Antechinus stuartii,parasiteOf,directed
2670410,Toxoplasma gondii,Bos taurus,parasiteOf,directed
2670411,Toxoplasma gondii,Capra hircus,parasiteOf,directed
2670412,Toxoplasma gondii,Casuarius casuarius,parasiteOf,directed
2670413,Toxoplasma gondii,Columba livia,parasiteOf,directed
2670414,Toxoplasma gondii,Corvus mellori,parasiteOf,directed
2670415,Toxoplasma gondii,Dasycercus cristicauda,parasiteOf,directed
2670416,Toxoplasma gondii,Dasyuroides byrnei,parasiteOf,directed
2670417,Toxoplasma gondii,Dendrolagus lumholtzi,parasiteOf,directed
2670418,Toxoplasma gondii,Equus caballus,parasiteOf,directed
2670419,Toxoplasma gondii,Eudyptula minor,parasiteOf,directed
3523680,Toxoplasma gondii,Meleagris gallopavo,parasiteOf,directed
3640411,Toxoplasma gondii,Homo sapiens,hasHost,directed
3640492,Toxoplasma gondii,Sus scrofa,hasHost,directed
3640534,Toxoplasma gondii,Rattus norvegicus,hasHost,directed
3641829,Toxoplasma gondii,Mus musculus,hasHost,directed
3642661,Toxoplasma gondii,Canis lupus,hasHost,directed
3643301,Toxoplasma gondii,Felis catus,hasHost,directed
3643446,Toxoplasma gondii,Ovis aries,hasHost,directed
3647268,Toxoplasma gondii,Bos taurus,hasHost,directed
3652880,Toxoplasma gondii,Oryctolagus cuniculus,hasHost,directed
3655712,Toxoplasma gondii,Equus caballus,hasHost,directed
3658586,Toxoplasma gondii,Gallus gallus,hasHost,directed
3687461,Toxoplasma gondii,Capra hircus,hasHost,directed
3712542,Toxoplasma gondii,Odocoileus virginianus,hasHost,directed
3754678,Toxoplasma gondii,Ursus americanus,hasHost,directed
3761394,Toxoplasma gondii,Procyon lotor,hasHost,directed
3766142,Toxoplasma gondii,Mephitis mephitis,hasHost,directed
3766143,Toxoplasma gondii,Canis latrans,hasHost,directed
3769769,Toxoplasma gondii,Columba livia,hasHost,directed
3774066,Toxoplasma gondii,Rangifer tarandus,hasHost,directed
3778596,Toxoplasma gondii,Capreolus capreolus,hasHost,directed
3782407,Toxoplasma gondii,Felis silvestris,hasHost,directed
3783959,Toxoplasma gondii,Lynx rufus,hasHost,directed
3789628,Toxoplasma gondii,Lynx lynx,hasHost,directed
3798311,Toxoplasma gondii,Passer domesticus,hasHost,directed
3799783,Toxoplasma gondii,Neovison vison,hasHost,directed
3801134,Toxoplasma gondii,Cervus elaphus,hasHost,directed
3801420,Toxoplasma gondii,Lama glama,hasHost,directed
3807043,Toxoplasma gondii,Urocyon cinereoargenteus,hasHost,directed
3808129,Toxoplasma gondii,Equus asinus,hasHost,directed
3808391,Toxoplasma gondii,Rattus rattus,hasHost,directed
3808805,Toxoplasma gondii,Puma concolor,hasHost,directed
3809171,Toxoplasma gondii,Camelus dromedarius,hasHost,directed
3809180,Toxoplasma gondii,Bison bison,hasHost,directed
3850761,Toxoplasma gondii,Phoca vitulina,hasHost,directed
3864751,Toxoplasma gondii,Apodemus sylvaticus,hasHost,directed
3874531,Toxoplasma gondii,Vulpes vulpes,hasHost,directed
1223171,Sarcocystis neurona,Procyon lotor,parasiteOf,directed
1224585,Sarcocystis neurona,Phoca vitulina,parasiteOf,directed
1228652,Sarcocystis neurona,Monachus schauinslandi,parasiteOf,directed
1228920,Sarcocystis neurona,Mephitis mephitis,parasiteOf,directed
1229369,Sarcocystis neurona,Martes pennanti,parasiteOf,directed
1232542,Sarcocystis neurona,Enhydra lutris,parasiteOf,directed
1237608,Sarcocystis neurona,Canis latrans,parasiteOf,directed
3533762,Sarcocystis neurona,Felis catus,parasiteOf,directed
3533763,Sarcocystis neurona,Equus caballus,parasiteOf,directed
3533765,Sarcocystis neurona,Didelphis virginiana,parasiteOf,directed
3759571,Sarcocystis neurona,Equus caballus,hasHost,directed
3784728,Sarcocystis neurona,Enhydra lutris,hasHost,directed
3819726,Sarcocystis neurona,Didelphis virginiana,hasHost,directed
3843889,Sarcocystis neurona,Zalophus californianus,hasHost,directed
3851415,Sarcocystis neurona,Phoca vitulina,hasHost,directed
3861749,Sarcocystis neurona,Procyon lotor,hasHost,directed
3861750,Sarcocystis neurona,Felis catus,hasHost,directed
3862085,Sarcocystis neurona,Molothrus ater,hasHost,directed
3862263,Sarcocystis neurona,Martes pennanti,hasHost,directed
3868413,Sarcocystis neurona,Mephitis mephitis,hasHost,directed
1223180,Sarcocystis kirkpatricki,Procyon lotor,parasiteOf,directed
425867,Salmonella enterica,Mus musculus,pathogenOf,directed
425869,Salmonella enterica,Gallus gallus,pathogenOf,directed
426128,Salmonella enterica,Galleria mellonella,pathogenOf,directed
426172,Salmonella enterica,Homo sapiens,pathogenOf,directed
426294,Salmonella enterica,Dictyostelium discoideum,pathogenOf,directed
427926,Salmonella enterica,Medicago sativa,pathogenOf,directed
429060,Salmonella enterica,Caenorhabditis elegans,pathogenOf,directed
432728,Salmonella enterica,Macrosteles quadrilineatus,pathogenOf,directed
435215,Salmonella enterica,Sus scrofa,pathogenOf,directed
1219091,Salmonella enterica,Vulpes vulpes,parasiteOf,directed
1222476,Salmonella enterica,Rupicapra rupicapra,parasiteOf,directed
1223190,Salmonella enterica,Procyon lotor,parasiteOf,directed
1227994,Salmonella enterica,Papio ursinus,parasiteOf,directed
1228716,Salmonella enterica,Mirounga angustirostris,parasiteOf,directed
1229316,Salmonella enterica,Meles meles,parasiteOf,directed
1230595,Salmonella enterica,Lynx lynx,parasiteOf,directed
1231744,Salmonella enterica,Genetta genetta,parasiteOf,directed
1231752,Salmonella enterica,Herpestes ichneumon,parasiteOf,directed
1236112,Salmonella enterica,Cervus elaphus,parasiteOf,directed
1240088,Salmonella enterica,Aotus trivirgatus,parasiteOf,directed
1240091,Salmonella enterica,Alouatta pigra,parasiteOf,directed
1526918,Salmonella enterica,Chalcophaps indica,pathogenOf,directed
1527173,Salmonella enterica,Crotalus willardi,pathogenOf,directed
1527177,Salmonella enterica,Cacatua galerita,pathogenOf,directed
1527178,Salmonella enterica,Lynx lynx,pathogenOf,directed
1527179,Salmonella enterica,Diceros bicornis,pathogenOf,directed
1527180,Salmonella enterica,Ovis aries,pathogenOf,directed
1527182,Salmonella enterica,Meleagris gallopavo,pathogenOf,directed
1527184,Salmonella enterica,Bos taurus,pathogenOf,directed
3640420,Salmonella enterica,Ovis aries,hasHost,directed
3640436,Salmonella enterica,Gallus gallus,hasHost,directed
3640500,Salmonella enterica,Mus musculus,hasHost,directed
3640540,Salmonella enterica,Bos taurus,hasHost,directed
3640585,Salmonella enterica,Homo sapiens,hasHost,directed
3640608,Salmonella enterica,Sus scrofa,hasHost,directed
3640794,Salmonella enterica,Pistacia vera,hasHost,directed
3640795,Salmonella enterica,Piper nigrum,hasHost,directed
3703588,Salmonella enterica,Perca fluviatilis,hasHost,directed
3703589,Salmonella enterica,Scomberomorus cavalla,hasHost,directed
3703590,Salmonella enterica,Cynoscion nebulosus,hasHost,directed
3703591,Salmonella enterica,Lactuca sativa,hasHost,directed
3735419,Salmonella enterica,Capra hircus,hasHost,directed
3801171,Salmonella enterica,Oryctolagus cuniculus,hasHost,directed
3808296,Salmonella enterica,Canis lupus,hasHost,directed
3841436,Salmonella enterica,Equus caballus,hasHost,directed
3864348,Salmonella enterica,Brassica rapa,hasHost,directed
3869760,Salmonella enterica,Phocoena phocoena,hasHost,directed
1219103,Neospora caninum,Vulpes vulpes,parasiteOf,directed
1221286,Neospora caninum,Urocyon cinereoargenteus,parasiteOf,directed
1223223,Neospora caninum,Procyon lotor,parasiteOf,directed
1224784,Neospora caninum,Phoca vitulina,parasiteOf,directed
1224790,Neospora caninum,Phoca largha,parasiteOf,directed
1226124,Neospora caninum,Ozotoceros bezoarticus,parasiteOf,directed
1226813,Neospora caninum,Odocoileus virginianus,parasiteOf,directed
1227535,Neospora caninum,Odocoileus hemionus,parasiteOf,directed
1228658,Neospora caninum,Monachus schauinslandi,parasiteOf,directed
1231731,Neospora caninum,Lynx pardinus,parasiteOf,directed
1231750,Neospora caninum,Herpestes ichneumon,parasiteOf,directed
1232559,Neospora caninum,Zalophus californianus,parasiteOf,directed
1232561,Neospora caninum,Pusa hispida,parasiteOf,directed
1232562,Neospora caninum,Enhydra lutris,parasiteOf,directed
1232567,Neospora caninum,Erignathus barbatus,parasiteOf,directed
1232569,Neospora caninum,Odobenus rosmarus,parasiteOf,directed
1234637,Neospora caninum,Lycalopex gymnocercus,parasiteOf,directed
1234638,Neospora caninum,Cerdocyon thous,parasiteOf,directed
1235946,Neospora caninum,Rupicapra rupicapra,parasiteOf,directed
1235949,Neospora caninum,Capreolus capreolus,parasiteOf,directed
1235951,Neospora caninum,Cervus elaphus,parasiteOf,directed
1235954,Neospora caninum,Ovis aries,parasiteOf,directed
1235956,Neospora caninum,Dama dama,parasiteOf,directed
1236937,Neospora caninum,Mustela putorius,parasiteOf,directed
1236938,Neospora caninum,Meles meles,parasiteOf,directed
1236939,Neospora caninum,Martes martes,parasiteOf,directed
1236940,Neospora caninum,Martes foina,parasiteOf,directed
1236943,Neospora caninum,Genetta genetta,parasiteOf,directed
1236944,Neospora caninum,Felis silvestris,parasiteOf,directed
1236945,Neospora caninum,Canis lupus,parasiteOf,directed
1237616,Neospora caninum,Canis latrans,parasiteOf,directed
1238392,Neospora caninum,Canis aureus,parasiteOf,directed
1238783,Neospora caninum,Bison bonasus,parasiteOf,directed
1239847,Neospora caninum,Ammotragus lervia,parasiteOf,directed
1242137,Neospora caninum,Panthera leo,parasiteOf,directed
1242138,Neospora caninum,Crocuta crocuta,parasiteOf,directed
1242139,Neospora caninum,Acinonyx jubatus,parasiteOf,directed
2673622,Neospora caninum,Mus musculus,parasiteOf,directed
2673623,Neospora caninum,Bos taurus,parasiteOf,directed
3552304,Neospora caninum,Felis catus,parasiteOf,directed
3552306,Neospora caninum,Capra hircus,parasiteOf,directed
3640519,Neospora caninum,Canis lupus,hasHost,directed
3642747,Neospora caninum,Bos taurus,hasHost,directed
3733360,Neospora caninum,Mus musculus,hasHost,directed
3759177,Neospora caninum,Canis latrans,hasHost,directed
3769768,Neospora caninum,Rattus norvegicus,hasHost,directed
3770246,Neospora caninum,Oryctolagus cuniculus,hasHost,directed
3774330,Neospora caninum,Equus caballus,hasHost,directed
3778795,Neospora caninum,Meriones unguiculatus,hasHost,directed
3788678,Neospora caninum,Capra hircus,hasHost,directed
3790913,Neospora caninum,Gallus gallus,hasHost,directed
3808425,Neospora caninum,Capreolus capreolus,hasHost,directed
3808426,Neospora caninum,Cervus elaphus,hasHost,directed
3808427,Neospora caninum,Dama dama,hasHost,directed
3812481,Neospora caninum,Ceratotherium simum,hasHost,directed
3833702,Neospora caninum,Passer domesticus,hasHost,directed
3864521,Neospora caninum,Macropus parma,hasHost,directed
428149,Mycobacterium avium,Homo sapiens,pathogenOf,directed
432754,Mycobacterium avium,Mus musculus,pathogenOf,directed
1220737,Mycobacterium avium,Ursus arctos,parasiteOf,directed
1223227,Mycobacterium avium,Procyon lotor,parasiteOf,directed
1226242,Mycobacterium avium,Ovis canadensis,parasiteOf,directed
1226511,Mycobacterium avium,Ovis aries,parasiteOf,directed
1226841,Mycobacterium avium,Odocoileus virginianus,parasiteOf,directed
1228500,Mycobacterium avium,Mustela putorius,parasiteOf,directed
1228502,Mycobacterium avium,Mustela erminea,parasiteOf,directed
1228503,Mycobacterium avium,Vulpes vulpes,parasiteOf,directed
1232816,Mycobacterium avium,Dama dama,parasiteOf,directed
1234103,Mycobacterium avium,Cervus elaphus,parasiteOf,directed
1234114,Mycobacterium avium,Sus scrofa,parasiteOf,directed
1236004,Mycobacterium avium,Capreolus capreolus,parasiteOf,directed
1236019,Mycobacterium avium,Rupicapra rupicapra,parasiteOf,directed
1236569,Mycobacterium avium,Capra ibex,parasiteOf,directed
1237647,Mycobacterium avium,Canis latrans,parasiteOf,directed
1238737,Mycobacterium avium,Bos frontalis,parasiteOf,directed
1238899,Mycobacterium avium,Bison bison,parasiteOf,directed
1241248,Mycobacterium avium,Alces alces,parasiteOf,directed
587226,Physaloptera maxillaris,Gryllus pennsylvanicus,parasiteOf,directed
593787,Physaloptera maxillaris,Blattella germanica,parasiteOf,directed
593788,Physaloptera maxillaris,Mephitis mephitis,parasiteOf,directed
1223240,Physaloptera maxillaris,Procyon lotor,parasiteOf,directed
1233345,Physaloptera maxillaris,Spilogale gracilis,parasiteOf,directed
1233362,Physaloptera maxillaris,Conepatus leuconotus,parasiteOf,directed
3143629,Physaloptera maxillaris,Gryllus pennsylvanicus,endoparasiteOf,directed
3148608,Physaloptera maxillaris,Blattella germanica,endoparasiteOf,directed
3148609,Physaloptera maxillaris,Mephitis mephitis,endoparasiteOf,directed
3508537,Physaloptera maxillaris,Martes pennanti,parasiteOf,directed
3542501,Physaloptera maxillaris,Taxidea taxus,parasiteOf,directed
3542512,Physaloptera maxillaris,Mydaus marchei,parasiteOf,directed
3542513,Physaloptera maxillaris,Neovison vison,parasiteOf,directed
3542575,Physaloptera maxillaris,Marmota monax,parasiteOf,directed
433337,Leptospira interrogans,Mesocricetus auratus,pathogenOf,directed
1215901,Leptospira interrogans,Ateles paniscus,parasiteOf,directed
